obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,FID_,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
161638,Empidonax traillii,Aves,Passeriformes,2009,6,20,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
161808,Empidonax traillii,Aves,Passeriformes,2014,5,12,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
162006,Empidonax traillii,Aves,Passeriformes,1986,10,3,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
162041,Empidonax traillii,Aves,Passeriformes,1996,5,24,-116.45924,33.215355,2,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
162068,Gymnogyps californianus,Aves,Accipitriformes,1982,10,9,-119.39907,34.931927,3,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
162096,Empidonax traillii,Aves,Passeriformes,2007,6,15,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
162138,Melanerpes uropygialis,Aves,Piciformes,2011,10,29,-114.46913,32.884525,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
162320,Empidonax traillii,Aves,Passeriformes,2003,5,29,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
162406,Empidonax traillii,Aves,Passeriformes,2020,8,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
162457,Gymnogyps californianus,Aves,Accipitriformes,2015,1,24,-119.39508,34.921055,5,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
162631,Haliaeetus leucocephalus,Aves,Accipitriformes,2003,2,2,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
162631,Haliaeetus leucocephalus,Aves,Accipitriformes,2003,2,2,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
162751,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,11,24,-121.06463,37.107643,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
162759,Empidonax traillii,Aves,Passeriformes,2013,9,1,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
162986,Empidonax traillii,Aves,Passeriformes,2020,5,20,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
163016,Buteo swainsoni,Aves,Accipitriformes,2016,5,3,-121.06463,37.107643,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
163126,Melanerpes uropygialis,Aves,Piciformes,2013,11,8,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
163355,Empidonax traillii,Aves,Passeriformes,2020,6,6,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
163385,Riparia riparia,Aves,Passeriformes,2019,4,25,-120.675,37.18612,1,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
163442,Buteo swainsoni,Aves,Accipitriformes,2020,5,23,-120.675,37.18612,2,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
163809,Empidonax traillii,Aves,Passeriformes,2006,5,23,-116.56938,34.05072,12,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
163894,Buteo swainsoni,Aves,Accipitriformes,2000,4,26,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
163951,Empidonax traillii,Aves,Passeriformes,2018,9,9,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
163991,Gymnogyps californianus,Aves,Accipitriformes,2018,4,26,-119.39907,34.931927,7,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
164000,Buteo swainsoni,Aves,Accipitriformes,2016,3,26,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
164011,Buteo swainsoni,Aves,Accipitriformes,2016,4,6,-119.50606,34.89753,2,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
164026,Buteo swainsoni,Aves,Accipitriformes,2013,8,11,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
164032,Buteo swainsoni,Aves,Accipitriformes,1984,5,10,-115.32589,35.156265,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
164062,Empidonax traillii,Aves,Passeriformes,2015,5,15,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
164092,Riparia riparia,Aves,Passeriformes,2020,4,26,-114.47981,32.87638,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
164285,Melanerpes uropygialis,Aves,Piciformes,2012,3,11,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
164306,Buteo swainsoni,Aves,Accipitriformes,2015,7,1,-119.50606,34.89753,1,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
164394,Buteo swainsoni,Aves,Accipitriformes,1996,4,30,-121.28138,37.45279,NA,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
164516,Empidonax traillii,Aves,Passeriformes,2019,5,11,-115.83078,33.499706,2,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
164687,Empidonax traillii,Aves,Passeriformes,1985,8,16,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
164792,Agelaius tricolor,Aves,Passeriformes,2012,4,12,-121.05832,37.05849,1500,HUMAN_OBSERVATION,321,BASALT,2004,410.184,929,1000,2879
164799,Gymnogyps californianus,Aves,Accipitriformes,2019,4,6,-119.39907,34.931927,12,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
164828,Empidonax traillii,Aves,Passeriformes,2016,8,22,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
164926,Empidonax traillii,Aves,Passeriformes,2004,10,3,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
164926,Empidonax traillii,Aves,Passeriformes,2004,10,3,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
165121,Empidonax traillii,Aves,Passeriformes,2015,5,13,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
165155,Agelaius tricolor,Aves,Passeriformes,2006,10,25,-120.02206,35.348957,12,HUMAN_OBSERVATION,318,BECK,2000,396.3609,926,1000,2259
165182,Empidonax traillii,Aves,Passeriformes,2006,9,3,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
165219,Empidonax traillii,Aves,Passeriformes,2004,5,19,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
165334,Empidonax traillii,Aves,Passeriformes,2013,6,14,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
165491,Melanerpes uropygialis,Aves,Piciformes,2019,12,14,-114.48609,32.88047,3,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
165543,Buteo swainsoni,Aves,Accipitriformes,2018,4,17,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
165567,Melanerpes uropygialis,Aves,Piciformes,2010,5,21,-114.469,32.884605,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
165583,Agelaius tricolor,Aves,Passeriformes,2009,5,24,-121.28138,37.45279,NA,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
165628,Agelaius tricolor,Aves,Passeriformes,2008,4,26,-118.38627,34.689545,100,HUMAN_OBSERVATION,181,POWERHOUSE,2013,30267.57,418,1000,9729
165748,Melanerpes uropygialis,Aves,Piciformes,2008,1,10,-114.46902,32.88376,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
165762,Buteo swainsoni,Aves,Accipitriformes,2019,4,10,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
165866,Empidonax traillii,Aves,Passeriformes,2016,9,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
165953,Buteo swainsoni,Aves,Accipitriformes,2019,8,19,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
166197,Buteo swainsoni,Aves,Accipitriformes,2014,5,4,-121.048225,37.08216,3,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
166197,Buteo swainsoni,Aves,Accipitriformes,2014,5,4,-121.048225,37.08216,3,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
166220,Melanerpes uropygialis,Aves,Piciformes,2020,2,12,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
166389,Buteo swainsoni,Aves,Accipitriformes,2011,12,3,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
166389,Buteo swainsoni,Aves,Accipitriformes,2011,12,3,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
166502,Empidonax traillii,Aves,Passeriformes,2019,5,19,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
166847,Empidonax traillii,Aves,Passeriformes,1999,5,15,-116.56938,34.05072,12,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
166913,Gymnogyps californianus,Aves,Accipitriformes,2014,8,28,-119.39907,34.931927,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
167023,Empidonax traillii,Aves,Passeriformes,2007,9,21,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
167066,Empidonax traillii,Aves,Passeriformes,2003,5,15,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
167107,Melanerpes uropygialis,Aves,Piciformes,2019,2,3,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
167245,Melanerpes uropygialis,Aves,Piciformes,2012,3,11,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
167331,Empidonax traillii,Aves,Passeriformes,2013,5,26,-117.8687,34.4571,2,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
167555,Empidonax traillii,Aves,Passeriformes,2020,5,13,-116.47142,33.09793,1,HUMAN_OBSERVATION,180,STEWART,2012,10630.18,417,1000,8290
167586,Gymnogyps californianus,Aves,Accipitriformes,2019,12,2,-119.39596,34.930313,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
167715,Buteo swainsoni,Aves,Accipitriformes,2015,4,4,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
167866,Buteo swainsoni,Aves,Accipitriformes,2014,4,11,-120.67104,37.188084,1,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
167995,Empidonax traillii,Aves,Passeriformes,2019,9,27,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
168053,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,22,-121.098434,37.08131,1,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
168053,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,22,-121.098434,37.08131,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
168053,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,22,-121.098434,37.08131,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
168053,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,22,-121.098434,37.08131,1,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
168265,Empidonax traillii,Aves,Passeriformes,2020,6,6,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
168273,Melanerpes uropygialis,Aves,Piciformes,2017,8,17,-114.48737,32.885265,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
168353,Empidonax traillii,Aves,Passeriformes,2014,6,7,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
168559,Buteo swainsoni,Aves,Accipitriformes,2013,7,6,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
168567,Agelaius tricolor,Aves,Passeriformes,2015,3,25,-119.39596,34.930313,200,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
168576,Gymnogyps californianus,Aves,Accipitriformes,2014,8,16,-119.39907,34.931927,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
168941,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,3,29,-118.48929,34.749985,1,HUMAN_OBSERVATION,495,LAKE,2020,30999.2885572,1108,1000,3232
169182,Empidonax traillii,Aves,Passeriformes,2007,9,4,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
169264,Empidonax traillii,Aves,Passeriformes,2005,6,29,-116.47142,33.09793,1,HUMAN_OBSERVATION,180,STEWART,2012,10630.18,417,1000,8290
169495,Empidonax traillii,Aves,Passeriformes,2011,5,24,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
169699,Empidonax traillii,Aves,Passeriformes,2005,6,6,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
169785,Empidonax traillii,Aves,Passeriformes,2009,8,30,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
169942,Riparia riparia,Aves,Passeriformes,2020,9,1,-116.23479,35.87009,2,HUMAN_OBSERVATION,155,TECOPA,2017,26.99327,392,1000,1205
169989,Agelaius tricolor,Aves,Passeriformes,2020,1,12,-120.02301,35.347034,15,HUMAN_OBSERVATION,318,BECK,2000,396.3609,926,1000,2259
170216,Gymnogyps californianus,Aves,Accipitriformes,2017,10,29,-119.39907,34.931927,5,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
170258,Buteo swainsoni,Aves,Accipitriformes,2019,3,27,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
170285,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,10,-121.048225,37.08216,2,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
170285,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,10,-121.048225,37.08216,2,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
170319,Gymnogyps californianus,Aves,Accipitriformes,2016,12,17,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
170334,Empidonax traillii,Aves,Passeriformes,1983,9,12,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
170457,Empidonax traillii,Aves,Passeriformes,2002,5,21,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
170675,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,8,-121.098434,37.08131,1,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
170675,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,8,-121.098434,37.08131,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
170675,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,8,-121.098434,37.08131,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
170675,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,8,-121.098434,37.08131,1,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
170824,Buteo swainsoni,Aves,Accipitriformes,2010,4,24,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
170846,Agelaius tricolor,Aves,Passeriformes,2015,3,5,-119.7747,35.11269,3,HUMAN_OBSERVATION,479,WASH,2010,947.4305,1087,1000,2771
171106,Empidonax traillii,Aves,Passeriformes,2012,5,30,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
171309,Empidonax traillii,Aves,Passeriformes,2012,10,1,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
171331,Agelaius tricolor,Aves,Passeriformes,2017,4,30,-121.28138,37.45279,8,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
171588,Gymnogyps californianus,Aves,Accipitriformes,2019,1,19,-119.39907,34.931927,10,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
171661,Riparia riparia,Aves,Passeriformes,2016,9,24,-116.23415,35.871788,1,HUMAN_OBSERVATION,155,TECOPA,2017,26.99327,392,1000,1205
171669,Gymnogyps californianus,Aves,Accipitriformes,2015,3,22,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
171790,Gymnogyps californianus,Aves,Accipitriformes,2019,9,24,-119.39907,34.931927,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
171969,Empidonax traillii,Aves,Passeriformes,2015,5,22,-117.25056,34.385735,1,HUMAN_OBSERVATION,13,LOS FLORES,2007,4099.966,73,1000,5461
171981,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,9,16,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
171981,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,9,16,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
171991,Agelaius tricolor,Aves,Passeriformes,2006,3,11,-121.048225,37.08216,NA,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
171991,Agelaius tricolor,Aves,Passeriformes,2006,3,11,-121.048225,37.08216,NA,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
172227,Empidonax traillii,Aves,Passeriformes,2013,9,22,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
172368,Empidonax traillii,Aves,Passeriformes,2004,5,28,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
172541,Empidonax traillii,Aves,Passeriformes,2015,5,16,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
172545,Buteo swainsoni,Aves,Accipitriformes,2016,5,1,-116.57034,34.05071,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
172566,Empidonax traillii,Aves,Passeriformes,2010,8,11,-117.8687,34.4571,3,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
172673,Empidonax traillii,Aves,Passeriformes,2016,10,2,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
172705,Empidonax traillii,Aves,Passeriformes,2009,5,13,-115.83078,33.499706,1,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
172720,Empidonax traillii,Aves,Passeriformes,1999,5,23,-116.56938,34.05072,12,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
172770,Gymnogyps californianus,Aves,Accipitriformes,2015,3,22,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
172801,Melanerpes uropygialis,Aves,Piciformes,2008,3,31,-114.47915,32.879894,4,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
172838,Agelaius tricolor,Aves,Passeriformes,2012,3,21,-120.020164,35.351555,12,HUMAN_OBSERVATION,318,BECK,2000,396.3609,926,1000,2259
172939,Gymnogyps californianus,Aves,Accipitriformes,2017,6,8,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
173090,Agelaius tricolor,Aves,Passeriformes,2013,3,3,-119.7747,35.11269,1,HUMAN_OBSERVATION,479,WASH,2010,947.4305,1087,1000,2771
173482,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,5,23,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
173856,Empidonax traillii,Aves,Passeriformes,2013,5,6,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
174025,Buteo swainsoni,Aves,Accipitriformes,2010,4,18,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
174144,Buteo swainsoni,Aves,Accipitriformes,2020,2,16,-120.675,37.18612,1,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
174172,Empidonax traillii,Aves,Passeriformes,2009,6,20,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
174211,Empidonax traillii,Aves,Passeriformes,1986,5,20,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
174225,Melanerpes uropygialis,Aves,Piciformes,2009,1,24,-114.46902,32.88376,4,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
174698,Agelaius tricolor,Aves,Passeriformes,2020,5,16,-121.28138,37.45279,30,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
174924,Buteo swainsoni,Aves,Accipitriformes,2013,3,24,-117.81103,34.451935,30,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
174938,Buteo swainsoni,Aves,Accipitriformes,1978,4,23,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
175040,Buteo swainsoni,Aves,Accipitriformes,2017,5,13,-121.25415,37.4546,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
175051,Empidonax traillii,Aves,Passeriformes,2010,8,28,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
175102,Agelaius tricolor,Aves,Passeriformes,2017,5,16,-121.28138,37.45279,5,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
175230,Agelaius tricolor,Aves,Passeriformes,2011,1,20,-120.652374,37.180836,NA,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
175605,Buteo swainsoni,Aves,Accipitriformes,2013,4,22,-121.06496,37.10804,2,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
175792,Empidonax traillii,Aves,Passeriformes,2016,5,28,-119.88657,35.040195,1,HUMAN_OBSERVATION,484,COTTON,2010,2037.958,1092,1000,4283
175804,Buteo swainsoni,Aves,Accipitriformes,2010,4,17,-116.52649,34.045834,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
175900,Empidonax traillii,Aves,Passeriformes,2009,8,9,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
175976,Empidonax traillii,Aves,Passeriformes,2007,6,9,-116.56938,34.05072,6,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
176104,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,2,2,-118.56162,34.77447,1,HUMAN_OBSERVATION,76,RANGE,2011,241.0146,311,1000,1996
176179,Empidonax traillii,Aves,Passeriformes,2009,6,10,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
176316,Empidonax traillii,Aves,Passeriformes,2016,9,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
176406,Colaptes chrysoides,Aves,Piciformes,1978,5,25,-115.428116,35.176826,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
176977,Empidonax traillii,Aves,Passeriformes,2009,6,4,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
177087,Empidonax traillii,Aves,Passeriformes,2020,5,17,-117.90843,34.47202,1,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
177223,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,7,3,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
177230,Empidonax traillii,Aves,Passeriformes,2010,8,11,-117.8687,34.4571,3,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
177233,Gymnogyps californianus,Aves,Accipitriformes,2018,9,22,-119.39907,34.931927,5,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
177457,Gymnogyps californianus,Aves,Accipitriformes,2019,7,16,-119.39907,34.931927,3,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
177611,Empidonax traillii,Aves,Passeriformes,2019,5,25,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
177914,Buteo swainsoni,Aves,Accipitriformes,2017,3,22,-115.83078,33.499706,1,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
178099,Buteo swainsoni,Aves,Accipitriformes,2012,4,16,-114.55614,32.782814,1,HUMAN_OBSERVATION,119,HAUGHTELIN,2010,2319.5,356,1000,3615
178173,Buteo swainsoni,Aves,Accipitriformes,2016,4,17,-119.503296,34.892563,1,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
178410,Empidonax traillii,Aves,Passeriformes,2010,8,28,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
