fireYear,desert,fireID,funcGroup,yearsSinceFire,obsYear,ez_taxa,pre_or_post,n_years,ndvi,totalObs,area_km2,treatmentGroup,stzdObs
2013,Mojave,NA,Birds:Raptors,-1,2012,Aves,pre,1,0.114092707,51,73161.42482,control,7
2011,Mojave,NA,Birds:Raptors,1,2012,Aves,post,1,0.114092707,51,73161.42482,control,7
2010,Mojave,NA,Birds:Raptors,2,2012,Aves,post,2,0.114092707,51,73161.42482,control,7
2011,Mojave,NA,Birds:Raptors,2,2013,Aves,post,2,0.109453911,44,73161.42482,control,7
2010,Mojave,NA,Birds:Raptors,3,2013,Aves,post,3,0.109453911,44,73161.42482,control,7
2010,Mojave,NA,Birds:Raptors,4,2014,Aves,post,4,0.114814627,50,73161.42482,control,7
2013,Mojave,NA,Birds:Raptors,1,2014,Aves,post,1,0.114814627,50,73161.42482,control,7
2011,Mojave,NA,Birds:Raptors,3,2014,Aves,post,3,0.114814627,50,73161.42482,control,7
2010,Mojave,NA,Birds:Raptors,5,2015,Aves,post,5,0.120059975,67,73161.42482,control,10
2011,Mojave,NA,Birds:Raptors,4,2015,Aves,post,4,0.120059975,67,73161.42482,control,10
2013,Mojave,NA,Birds:Raptors,2,2015,Aves,post,2,0.120059975,67,73161.42482,control,10
2013,Mojave,NA,Birds:Raptors,3,2016,Aves,post,3,0.11562054,133,73161.42482,control,19
2011,Mojave,NA,Birds:Raptors,5,2016,Aves,post,5,0.11562054,133,73161.42482,control,19
2013,Mojave,NA,Birds:Raptors,4,2017,Aves,post,4,0.128634729,145,73161.42482,control,20
2013,Mojave,NA,Birds:Raptors,5,2018,Aves,post,5,0.113126584,181,73161.42482,control,25
2002,Mojave,NA,Birds:Woodpeckers,-5,1997,Aves,pre,5,NA,3,73161.42482,control,1
2002,Mojave,NA,Birds:Woodpeckers,-4,1998,Aves,pre,4,NA,2,73161.42482,control,1
2002,Mojave,NA,Birds:Woodpeckers,-3,1999,Aves,pre,3,NA,1,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,-4,2001,Aves,pre,4,0.124131124,1,73161.42482,control,1
2002,Mojave,NA,Birds:Woodpeckers,-1,2001,Aves,pre,1,0.124131124,1,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,-4,2001,Aves,pre,4,0.124131124,1,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,-1,2004,Aves,pre,1,0.133918085,3,73161.42482,control,1
2002,Mojave,NA,Birds:Woodpeckers,2,2004,Aves,post,2,0.133918085,3,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,-1,2004,Aves,pre,1,0.133918085,3,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,-5,2005,Aves,pre,5,0.173643898,1,73161.42482,control,1
2002,Mojave,NA,Birds:Woodpeckers,3,2005,Aves,post,3,0.173643898,1,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,-5,2006,Aves,pre,5,0.133301308,4,73161.42482,control,1
2002,Mojave,NA,Birds:Woodpeckers,4,2006,Aves,post,4,0.133301308,4,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,1,2006,Aves,post,1,0.133301308,4,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,1,2006,Aves,post,1,0.133301308,4,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,-4,2006,Aves,pre,4,0.133301308,4,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,2,2007,Aves,post,2,0.114108846,1,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,2,2007,Aves,post,2,0.114108846,1,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,-4,2007,Aves,pre,4,0.114108846,1,73161.42482,control,1
2002,Mojave,NA,Birds:Woodpeckers,5,2007,Aves,post,5,0.114108846,1,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,-3,2007,Aves,pre,3,0.114108846,1,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,3,2008,Aves,post,3,0.125088658,2,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,-2,2008,Aves,pre,2,0.125088658,2,73161.42482,control,1
2013,Mojave,NA,Birds:Woodpeckers,-5,2008,Aves,pre,5,0.125088658,2,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,-3,2008,Aves,pre,3,0.125088658,2,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,3,2008,Aves,post,3,0.125088658,2,73161.42482,control,1
2013,Mojave,NA,Birds:Woodpeckers,-4,2009,Aves,pre,4,0.131191397,2,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,-2,2009,Aves,pre,2,0.131191397,2,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,-1,2009,Aves,pre,1,0.131191397,2,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,4,2009,Aves,post,4,0.131191397,2,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,4,2009,Aves,post,4,0.131191397,2,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,-1,2010,Aves,pre,1,0.137270818,1,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,5,2010,Aves,post,5,0.137270818,1,73161.42482,control,1
2005,Mojave,NA,Birds:Woodpeckers,5,2010,Aves,post,5,0.137270818,1,73161.42482,control,1
2013,Mojave,NA,Birds:Woodpeckers,-3,2010,Aves,pre,3,0.137270818,1,73161.42482,control,1
2013,Mojave,NA,Birds:Woodpeckers,-2,2011,Aves,pre,2,0.141780138,4,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,1,2011,Aves,post,1,0.141780138,4,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,2,2012,Aves,post,2,0.114092707,3,73161.42482,control,1
2013,Mojave,NA,Birds:Woodpeckers,-1,2012,Aves,pre,1,0.114092707,3,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,1,2012,Aves,post,1,0.114092707,3,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,2,2013,Aves,post,2,0.109453911,2,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,3,2013,Aves,post,3,0.109453911,2,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,4,2014,Aves,post,4,0.114814627,7,73161.42482,control,1
2013,Mojave,NA,Birds:Woodpeckers,1,2014,Aves,post,1,0.114814627,7,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,3,2014,Aves,post,3,0.114814627,7,73161.42482,control,1
2010,Mojave,NA,Birds:Woodpeckers,5,2015,Aves,post,5,0.120059975,4,73161.42482,control,1
2013,Mojave,NA,Birds:Woodpeckers,2,2015,Aves,post,2,0.120059975,4,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,4,2015,Aves,post,4,0.120059975,4,73161.42482,control,1
2011,Mojave,NA,Birds:Woodpeckers,5,2016,Aves,post,5,0.11562054,6,73161.42482,control,1
2013,Mojave,NA,Birds:Woodpeckers,3,2016,Aves,post,3,0.11562054,6,73161.42482,control,1
2013,Mojave,NA,Birds:Woodpeckers,4,2017,Aves,post,4,0.128634729,11,73161.42482,control,2
2013,Mojave,NA,Birds:Woodpeckers,5,2018,Aves,post,5,0.113126584,14,73161.42482,control,2
2005,Mojave,NA,Butterflies & Moths,2,2007,Other,post,2,0.114108846,1,73161.42482,control,1
2010,Mojave,NA,Butterflies & Moths,-3,2007,Other,pre,3,0.114108846,1,73161.42482,control,1
2011,Mojave,NA,Butterflies & Moths,-4,2007,Other,pre,4,0.114108846,1,73161.42482,control,1
2005,Mojave,NA,Butterflies & Moths,2,2007,Other,post,2,0.114108846,1,73161.42482,control,1
2002,Mojave,NA,Butterflies & Moths,5,2007,Other,post,5,0.114108846,1,73161.42482,control,1
2013,Mojave,NA,Butterflies & Moths,-2,2011,Other,pre,2,0.141780138,1,73161.42482,control,1
2010,Mojave,NA,Butterflies & Moths,1,2011,Other,post,1,0.141780138,1,73161.42482,control,1
2011,Mojave,NA,Butterflies & Moths,1,2012,Other,post,1,0.114092707,2,73161.42482,control,1
2013,Mojave,NA,Butterflies & Moths,-1,2012,Other,pre,1,0.114092707,2,73161.42482,control,1
2010,Mojave,NA,Butterflies & Moths,2,2012,Other,post,2,0.114092707,2,73161.42482,control,1
2011,Mojave,NA,Butterflies & Moths,2,2013,Other,post,2,0.109453911,1,73161.42482,control,1
2010,Mojave,NA,Butterflies & Moths,3,2013,Other,post,3,0.109453911,1,73161.42482,control,1
2011,Mojave,NA,Butterflies & Moths,3,2014,Other,post,3,0.114814627,2,73161.42482,control,1
2013,Mojave,NA,Butterflies & Moths,1,2014,Other,post,1,0.114814627,2,73161.42482,control,1
2010,Mojave,NA,Butterflies & Moths,4,2014,Other,post,4,0.114814627,2,73161.42482,control,1
2010,Mojave,NA,Butterflies & Moths,5,2015,Other,post,5,0.120059975,2,73161.42482,control,1
2013,Mojave,NA,Butterflies & Moths,2,2015,Other,post,2,0.120059975,2,73161.42482,control,1
2011,Mojave,NA,Butterflies & Moths,4,2015,Other,post,4,0.120059975,2,73161.42482,control,1
2013,Mojave,NA,Butterflies & Moths,3,2016,Other,post,3,0.11562054,7,73161.42482,control,1
2011,Mojave,NA,Butterflies & Moths,5,2016,Other,post,5,0.11562054,7,73161.42482,control,1
2013,Mojave,NA,Butterflies & Moths,4,2017,Other,post,4,0.128634729,6,73161.42482,control,1
2013,Mojave,NA,Butterflies & Moths,5,2018,Other,post,5,0.113126584,1,73161.42482,control,1
2005,Mojave,NA,Large Mammals,1,2006,Other,post,1,0.133301308,1,73161.42482,control,1
2010,Mojave,NA,Large Mammals,-4,2006,Other,pre,4,0.133301308,1,73161.42482,control,1
2002,Mojave,NA,Large Mammals,4,2006,Other,post,4,0.133301308,1,73161.42482,control,1
2011,Mojave,NA,Large Mammals,-5,2006,Other,pre,5,0.133301308,1,73161.42482,control,1
2005,Mojave,NA,Large Mammals,1,2006,Other,post,1,0.133301308,1,73161.42482,control,1
2002,Mojave,NA,Large Mammals,5,2007,Other,post,5,0.114108846,1,73161.42482,control,1
2005,Mojave,NA,Large Mammals,2,2007,Other,post,2,0.114108846,1,73161.42482,control,1
2010,Mojave,NA,Large Mammals,-3,2007,Other,pre,3,0.114108846,1,73161.42482,control,1
2005,Mojave,NA,Large Mammals,2,2007,Other,post,2,0.114108846,1,73161.42482,control,1
2011,Mojave,NA,Large Mammals,-4,2007,Other,pre,4,0.114108846,1,73161.42482,control,1
2005,Mojave,NA,Large Mammals,3,2008,Other,post,3,0.125088658,1,73161.42482,control,1
2010,Mojave,NA,Large Mammals,-2,2008,Other,pre,2,0.125088658,1,73161.42482,control,1
2011,Mojave,NA,Large Mammals,-3,2008,Other,pre,3,0.125088658,1,73161.42482,control,1
2013,Mojave,NA,Large Mammals,-5,2008,Other,pre,5,0.125088658,1,73161.42482,control,1
2005,Mojave,NA,Large Mammals,3,2008,Other,post,3,0.125088658,1,73161.42482,control,1
2005,Mojave,NA,Large Mammals,5,2010,Other,post,5,0.137270818,2,73161.42482,control,1
2011,Mojave,NA,Large Mammals,-1,2010,Other,pre,1,0.137270818,2,73161.42482,control,1
2005,Mojave,NA,Large Mammals,5,2010,Other,post,5,0.137270818,2,73161.42482,control,1
2013,Mojave,NA,Large Mammals,-3,2010,Other,pre,3,0.137270818,2,73161.42482,control,1
2010,Mojave,NA,Large Mammals,1,2011,Other,post,1,0.141780138,2,73161.42482,control,1
2013,Mojave,NA,Large Mammals,-2,2011,Other,pre,2,0.141780138,2,73161.42482,control,1
2011,Mojave,NA,Large Mammals,1,2012,Other,post,1,0.114092707,6,73161.42482,control,1
2010,Mojave,NA,Large Mammals,2,2012,Other,post,2,0.114092707,6,73161.42482,control,1
2013,Mojave,NA,Large Mammals,-1,2012,Other,pre,1,0.114092707,6,73161.42482,control,1
2011,Mojave,NA,Large Mammals,3,2014,Other,post,3,0.114814627,5,73161.42482,control,1
2013,Mojave,NA,Large Mammals,1,2014,Other,post,1,0.114814627,5,73161.42482,control,1
2010,Mojave,NA,Large Mammals,4,2014,Other,post,4,0.114814627,5,73161.42482,control,1
2011,Mojave,NA,Large Mammals,4,2015,Other,post,4,0.120059975,3,73161.42482,control,1
2010,Mojave,NA,Large Mammals,5,2015,Other,post,5,0.120059975,3,73161.42482,control,1
2013,Mojave,NA,Large Mammals,2,2015,Other,post,2,0.120059975,3,73161.42482,control,1
2013,Mojave,NA,Large Mammals,3,2016,Other,post,3,0.11562054,6,73161.42482,control,1
2011,Mojave,NA,Large Mammals,5,2016,Other,post,5,0.11562054,6,73161.42482,control,1
2013,Mojave,NA,Large Mammals,4,2017,Other,post,4,0.128634729,15,73161.42482,control,3
2013,Mojave,NA,Large Mammals,5,2018,Other,post,5,0.113126584,15,73161.42482,control,3
2002,Mojave,NA,Tortoises,-4,1998,Other,pre,4,NA,1,73161.42482,control,1
2005,Mojave,NA,Tortoises,-3,2002,Other,pre,3,0.10649385,1,73161.42482,control,1
2005,Mojave,NA,Tortoises,-3,2002,Other,pre,3,0.10649385,1,73161.42482,control,1
2002,Mojave,NA,Tortoises,1,2003,Other,post,1,0.12983656,3,73161.42482,control,1
2005,Mojave,NA,Tortoises,-2,2003,Other,pre,2,0.12983656,3,73161.42482,control,1
2005,Mojave,NA,Tortoises,-2,2003,Other,pre,2,0.12983656,3,73161.42482,control,1
2005,Mojave,NA,Tortoises,-1,2004,Other,pre,1,0.133918085,2,73161.42482,control,1
2002,Mojave,NA,Tortoises,2,2004,Other,post,2,0.133918085,2,73161.42482,control,1
2005,Mojave,NA,Tortoises,-1,2004,Other,pre,1,0.133918085,2,73161.42482,control,1
2010,Mojave,NA,Tortoises,-5,2005,Other,pre,5,0.173643898,1,73161.42482,control,1
2002,Mojave,NA,Tortoises,3,2005,Other,post,3,0.173643898,1,73161.42482,control,1
2005,Mojave,NA,Tortoises,1,2006,Other,post,1,0.133301308,6,73161.42482,control,1
2010,Mojave,NA,Tortoises,-4,2006,Other,pre,4,0.133301308,6,73161.42482,control,1
2002,Mojave,NA,Tortoises,4,2006,Other,post,4,0.133301308,6,73161.42482,control,1
2005,Mojave,NA,Tortoises,1,2006,Other,post,1,0.133301308,6,73161.42482,control,1
2011,Mojave,NA,Tortoises,-5,2006,Other,pre,5,0.133301308,6,73161.42482,control,1
2005,Mojave,NA,Tortoises,2,2007,Other,post,2,0.114108846,2,73161.42482,control,1
2005,Mojave,NA,Tortoises,2,2007,Other,post,2,0.114108846,2,73161.42482,control,1
2011,Mojave,NA,Tortoises,-4,2007,Other,pre,4,0.114108846,2,73161.42482,control,1
2010,Mojave,NA,Tortoises,-3,2007,Other,pre,3,0.114108846,2,73161.42482,control,1
2002,Mojave,NA,Tortoises,5,2007,Other,post,5,0.114108846,2,73161.42482,control,1
2005,Mojave,NA,Tortoises,3,2008,Other,post,3,0.125088658,7,73161.42482,control,1
2005,Mojave,NA,Tortoises,3,2008,Other,post,3,0.125088658,7,73161.42482,control,1
2011,Mojave,NA,Tortoises,-3,2008,Other,pre,3,0.125088658,7,73161.42482,control,1
2013,Mojave,NA,Tortoises,-5,2008,Other,pre,5,0.125088658,7,73161.42482,control,1
2010,Mojave,NA,Tortoises,-2,2008,Other,pre,2,0.125088658,7,73161.42482,control,1
2005,Mojave,NA,Tortoises,4,2009,Other,post,4,0.131191397,8,73161.42482,control,2
2010,Mojave,NA,Tortoises,-1,2009,Other,pre,1,0.131191397,8,73161.42482,control,2
2013,Mojave,NA,Tortoises,-4,2009,Other,pre,4,0.131191397,8,73161.42482,control,2
2005,Mojave,NA,Tortoises,4,2009,Other,post,4,0.131191397,8,73161.42482,control,2
2011,Mojave,NA,Tortoises,-2,2009,Other,pre,2,0.131191397,8,73161.42482,control,2
2013,Mojave,NA,Tortoises,-3,2010,Other,pre,3,0.137270818,7,73161.42482,control,1
2005,Mojave,NA,Tortoises,5,2010,Other,post,5,0.137270818,7,73161.42482,control,1
